971.005,970.896,970.707,970.370,976.748,999.807,1001.289,998.755,994.409,994.786,1007.097,1035.016,1717.417,1718.943
977.683,977.559,977.340,976.961,976.261,974.831,971.678,965.135,955.955,949.411,973.748,1112.478,1807.080,1808.637
945.944,945.834,945.644,945.304,944.681,963.998,983.560,983.228,982.434,987.635,1037.291,1180.115,1874.127,1875.729
918.493,918.386,918.202,917.874,917.282,956.598,993.389,1002.368,1011.801,1031.268,1092.707,1222.915,1929.155,1930.800
902.449,902.344,902.162,901.838,901.264,963.292,1003.418,1022.581,1041.809,1072.960,1140.310,1261.302,1973.066,1974.748
911.619,911.511,911.322,910.984,910.408,909.142,964.892,1042.633,1070.696,1110.857,1182.165,1298.653,2011.884,2013.599
933.716,933.603,933.407,933.058,932.418,931.152,928.256,950.325,1090.841,1140.733,1217.025,1333.111,2047.420,2049.161
1003.623,1003.480,1003.232,1002.793,1001.988,1000.390,996.750,989.285,978.641,971.100,966.276,1004.077,2077.879,2079.639
971.139,971.020,970.809,970.441,969.762,968.409,965.368,1002.813,1007.902,1013.289,1039.987,1137.672,2049.580,2051.350
949.791,949.678,949.479,949.130,948.487,947.205,944.315,1010.143,1032.602,1052.818,1102.765,1221.448,2044.274,2046.043
946.148,946.033,945.832,945.475,944.822,943.496,940.565,938.409,1052.438,1087.080,1152.207,1276.399,2053.944,2055.724
960.838,960.713,960.496,960.111,959.405,958.001,954.843,948.109,938.779,1035.934,1184.957,1312.187,2069.686,2071.476
986.114,985.978,985.741,985.321,984.551,982.985,979.543,972.381,962.268,955.080,950.503,1253.787,2082.043,2083.835
1046.997,1046.851,1046.595,1046.144,1045.318,1043.680,1040.018,1032.448,1021.778,1014.239,1009.365,1006.552,1004.814,1006.021
1038.322,1038.184,1037.944,1037.519,1036.740,1035.193,1031.736,1024.586,1014.495,1007.594,1003.111,1000.346,998.674,999.757
1009.927,1009.791,1009.555,1009.137,1008.371,1006.809,1003.403,996.390,986.751,979.932,975.566,972.872,971.242,972.295
972.399,972.285,972.083,971.730,971.081,987.307,997.310,990.482,979.009,969.987,963.262,958.869,1439.282,1440.711
954.082,953.967,953.768,953.411,952.772,951.466,955.008,991.138,987.271,987.685,999.289,1028.246,1641.511,1643.081
929.731,929.617,929.418,929.068,928.424,927.138,953.612,993.967,1000.518,1012.521,1040.803,1094.914,1763.504,1765.141
899.394,899.282,899.087,898.743,898.111,929.099,971.481,1002.614,1018.097,1040.471,1082.018,1154.495,1848.924,1850.600
897.281,897.166,896.965,896.612,895.977,894.668,948.046,1015.518,1038.638,1069.881,1121.879,1207.699,1915.631,1917.332
